pdb,glycam name,glycan,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
5ele.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpNAca1-ROH,A2G(4_K_)-[FUC(3_K_)]-GAL(2_K_)-[FUC(5_K_)]-NDG(1_K_),K FUC 3 C2 C1 GAL 2 O2 C2,K FUC 3 C1 GAL 2 O2 C2 C3,170.553,258.533,"(['FUC(3_K_)', 'GAL(2_K_)'], [25.42, 30.07])","(['3.K', '2.K'], ['1C4', '4C1'])"
5ele.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpNAca1-ROH,A2G(4_M_)-[FUC(3_M_)]-GAL(2_M_)-[FUC(5_M_)]-NDG(1_M_),M FUC 3 C2 C1 GAL 2 O2 C2,M FUC 3 C1 GAL 2 O2 C2 C3,167.612,263.1017,"(['FUC(3_M_)', 'GAL(2_M_)'], [34.92, 32.75])","(['3.M', '2.M'], ['1C4', '4C1'])"
1led.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-OME,FUC(4_B_)-[FUC(3_B_)-GAL(2_B_)]-MAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,168.026,259.77,"(['FUC(3_B_)', 'GAL(2_B_)'], [29.91, 30.74])","(['3.B', '2.B'], ['1C4', '4C1'])"
3sld.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_Q_)-[FUC(2_Q_)]-GAL(1_Q_),Q FUC 2 C2 C1 GAL 1 O2 C2,Q FUC 2 C1 GAL 1 O2 C2 C3,133.19,233.917,"(['FUC(2_Q_)', 'GAL(1_Q_)'], [91.62, 108.91])","(['2.Q', '1.Q'], ['1C4', '4C1'])"
3sld.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_R_)-[FUC(2_R_)]-GAL(1_R_),R FUC 2 C2 C1 GAL 1 O2 C2,R FUC 2 C1 GAL 1 O2 C2 C3,129.923,246.662,"(['FUC(2_R_)', 'GAL(1_R_)'], [69.89, 90.12])","(['2.R', '1.R'], ['1C4', '4C1'])"
3sld.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_P_)-[FUC(2_P_)]-GAL(1_P_),P FUC 2 C2 C1 GAL 1 O2 C2,P FUC 2 C1 GAL 1 O2 C2 C3,129.951,236.128,"(['FUC(2_P_)', 'GAL(1_P_)'], [89.15, 107.73])","(['2.P', '1.P'], ['1C4', '4C1'])"
3sld.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_O_)-[FUC(2_O_)]-GAL(1_O_),O FUC 2 C2 C1 GAL 1 O2 C2,O FUC 2 C1 GAL 1 O2 C2 C3,134.918,240.434,"(['FUC(2_O_)', 'GAL(1_O_)'], [74.48, 100.04])","(['2.O', '1.O'], ['1C4', '4C1'])"
3sld.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_M_)-[FUC(2_M_)]-GAL(1_M_),M FUC 2 C2 C1 GAL 1 O2 C2,M FUC 2 C1 GAL 1 O2 C2 C3,137.532,242.553,"(['FUC(2_M_)', 'GAL(1_M_)'], [73.34, 96.56])","(['2.M', '1.M'], ['1C4', '4C1'])"
3sld.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_K_)-[FUC(2_K_)]-GAL(1_K_),K FUC 2 C2 C1 GAL 1 O2 C2,K FUC 2 C1 GAL 1 O2 C2 C3,142.82,244.422,"(['FUC(2_K_)', 'GAL(1_K_)'], [68.04, 92.78])","(['2.K', '1.K'], ['1C4', '4C1'])"
3sld.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_L_)-[FUC(2_L_)]-GAL(1_L_),L FUC 2 C2 C1 GAL 1 O2 C2,L FUC 2 C1 GAL 1 O2 C2 C3,139.526,248.82999999999998,"(['FUC(2_L_)', 'GAL(1_L_)'], [56.33, 86.35])","(['2.L', '1.L'], ['1C4', '4C1'])"
3sld.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-ROH,A2G(3_N_)-[FUC(2_N_)]-GAL(1_N_),N FUC 2 C2 C1 GAL 1 O2 C2,N FUC 2 C1 GAL 1 O2 C2 C3,140.384,242.478,"(['FUC(2_N_)', 'GAL(1_N_)'], [80.5, 103.16])","(['2.N', '1.N'], ['1C4', '4C1'])"
1s3k.pdb,LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAca1-ROH,FUC(3_A_)-GAL(2_A_)-[FUC(4_A_)]-NDG(1_A_),A FUC 3 C2 C1 GAL 2 O2 C2,A FUC 3 C1 GAL 2 O2 C2 C3,158.832,260.43309999999997,"(['FUC(3_A_)', 'GAL(2_A_)'], [22.25, 21.35])","(['3.A', '2.A'], ['1C4', '4C1'])"
4opo.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-ROH,FUC(4_D_)-[FUC(3_D_)-GAL(2_D_)]-NAG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,160.493,269.4258,"(['FUC(3_D_)', 'GAL(2_D_)'], [20.29, 29.75])","(['3.D', '2.D'], ['1C4', '4C1'])"
4opo.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-ROH,FUC(4_C_)-[FUC(3_C_)-GAL(2_C_)]-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,160.533,263.3856,"(['FUC(3_C_)', 'GAL(2_C_)'], [15.78, 25.58])","(['3.C', '2.C'], ['1C4', '4C1'])"
3sln.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_Q_)-GAL(4_Q_)-NAG(3_Q_)-GAL(2_Q_)-BGC(1_Q_),Q FUC 5 C2 C1 GAL 4 O2 C2,Q FUC 5 C1 GAL 4 O2 C2 C3,191.704,249.361,"(['FUC(5_Q_)', 'GAL(4_Q_)'], [123.68, 132.44])","(['5.Q', '4.Q'], ['1C4', '4C1'])"
3sln.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_M_)-GAL(4_M_)-NAG(3_M_)-GAL(2_M_)-BGC(1_M_),M FUC 5 C2 C1 GAL 4 O2 C2,M FUC 5 C1 GAL 4 O2 C2 C3,158.666,264.8297,"(['FUC(5_M_)', 'GAL(4_M_)'], [123.68, 133.79])","(['5.M', '4.M'], ['1C4', '-'])"
3sln.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_P_)-GAL(4_P_)-NAG(3_P_)-GAL(2_P_)-BGC(1_P_),P FUC 5 C2 C1 GAL 4 O2 C2,P FUC 5 C1 GAL 4 O2 C2 C3,153.799,267.7697,"(['FUC(5_P_)', 'GAL(4_P_)'], [131.23, 139.27])","(['5.P', '4.P'], ['1C4', '4C1'])"
3sln.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_R_)-GAL(4_R_)-NAG(3_R_)-GAL(2_R_)-BGC(1_R_),R FUC 5 C2 C1 GAL 4 O2 C2,R FUC 5 C1 GAL 4 O2 C2 C3,137.743,254.893,"(['FUC(5_R_)', 'GAL(4_R_)'], [131.02, 136.39])","(['5.R', '4.R'], ['1C4', '4C1'])"
3sln.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_L_)-GAL(4_L_)-NAG(3_L_)-GAL(2_L_)-BGC(1_L_),L FUC 5 C2 C1 GAL 4 O2 C2,L FUC 5 C1 GAL 4 O2 C2 C3,120.901,269.744,"(['FUC(5_L_)', 'GAL(4_L_)'], [127.14, 144.61])","(['5.L', '4.L'], ['1C4', '-'])"
3sln.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_K_)-GAL(4_K_)-NAG(3_K_)-GAL(2_K_)-BGC(1_K_),K FUC 5 C2 C1 GAL 4 O2 C2,K FUC 5 C1 GAL 4 O2 C2 C3,151.932,267.6062,"(['FUC(5_K_)', 'GAL(4_K_)'], [105.16, 120.48])","(['5.K', '4.K'], ['1C4', '-'])"
3sln.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_O_)-GAL(4_O_)-NAG(3_O_)-GAL(2_O_)-BGC(1_O_),O FUC 5 C2 C1 GAL 4 O2 C2,O FUC 5 C1 GAL 4 O2 C2 C3,178.088,268.3257,"(['FUC(5_O_)', 'GAL(4_O_)'], [116.49, 129.4])","(['5.O', '4.O'], ['1C4', '4C1'])"
3sln.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_N_)-GAL(4_N_)-NAG(3_N_)-GAL(2_N_)-BGC(1_N_),N FUC 5 C2 C1 GAL 4 O2 C2,N FUC 5 C1 GAL 4 O2 C2 C3,150.009,272.8236,"(['FUC(5_N_)', 'GAL(4_N_)'], [105.16, 120.48])","(['5.N', '4.N'], ['1C4', '-'])"
4d6h.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-ROH,FUC(3_B_)-GAL(2_B_)-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,168.204,256.041,"(['FUC(3_B_)', 'GAL(2_B_)'], [14.32, 17.38])","(['3.B', '2.B'], ['1C4', '-'])"
5d62.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_B_)-[FUC(2_B_)]-GAL(1_B_),B FUC 2 C2 C1 GAL 1 O2 C2,B FUC 2 C1 GAL 1 O2 C2 C3,181.568,272.8408,"(['FUC(2_B_)', 'GAL(1_B_)'], [14.51, 12.55])","(['2.B', '1.B'], ['1C4', '4C1'])"
2zl6.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4DGlcpb1-ROH,FUC(5_C_)-GAL(4_C_)-NAG(3_C_)-GAL(2_C_)-BGC(1_C_),C FUC 5 C2 C1 GAL 4 O2 C2,C FUC 5 C1 GAL 4 O2 C2 C3,154.818,255.309,"(['FUC(5_C_)', 'GAL(4_C_)'], [17.05, 19.46])","(['5.C', '4.C'], ['1C4', '4C1'])"
4d6i.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-ROH,FUC(3_B_)-GAL(2_B_)-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,172.382,256.08,"(['FUC(3_B_)', 'GAL(2_B_)'], [13.86, 17.16])","(['3.B', '2.B'], ['1C4', '-'])"
7vs8.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAca1-ROH,FUC(4_C_)-[FUC(3_C_)-GAL(2_C_)]-NDG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,162.766,252.387,"(['FUC(3_C_)', 'GAL(2_C_)'], [38.9, 40.9])","(['3.C', '2.C'], ['1C4', '4C1'])"
7vs8.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAca1-ROH,FUC(4_D_)-[FUC(3_D_)-GAL(2_D_)]-NDG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,164.77,249.695,"(['FUC(3_D_)', 'GAL(2_D_)'], [38.91, 40.72])","(['3.D', '2.D'], ['1C4', '4C1'])"
2obt.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_B_)-[FUC(2_B_)]-GAL(1_B_),B FUC 2 C2 C1 GAL 1 O2 C2,B FUC 2 C1 GAL 1 O2 C2 C3,163.403,237.814,"(['FUC(2_B_)', 'GAL(1_B_)'], [35.38, 41.21])","(['2.B', '1.B'], ['1C4', '4C1'])"
3zwe.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-4DGlcpb1-ROH,GLA(4_E_)-[FUC(3_E_)]-GAL(2_E_)-BGC(1_E_),E FUC 3 C2 C1 GAL 2 O2 C2,E FUC 3 C1 GAL 2 O2 C2 C3,129.987,206.952,"(['FUC(3_E_)', 'GAL(2_E_)'], [27.4, 29.14])","(['3.E', '2.E'], ['1C4', '4C1'])"
3zwe.pdb,LFucpa1-2DGalpb1-ROH,FUC(2_D_)-GAL(1_D_),D FUC 2 C2 C1 GAL 1 O2 C2,D FUC 2 C1 GAL 1 O2 C2 C3,148.251,230.085,"(['FUC(2_D_)', 'GAL(1_D_)'], [23.38, 35.01])","(['2.D', '1.D'], ['1C4', '4C1'])"
3zwe.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-4DGlcpb1-ROH,GLA(4_F_)-[FUC(3_F_)]-GAL(2_F_)-BGC(1_F_),F FUC 3 C2 C1 GAL 2 O2 C2,F FUC 3 C1 GAL 2 O2 C2 C3,143.541,197.142,"(['FUC(3_F_)', 'GAL(2_F_)'], [14.77, 20.7])","(['3.F', '2.F'], ['1C4', '4C1'])"
1qot.pdb,LFucpa1-2DGalpb1-ROH,FUC(2_E_)-GAL(1_E_),E FUC 2 C2 C1 GAL 1 O2 C2,E FUC 2 C1 GAL 1 O2 C2 C3,144.123,228.935,"(['FUC(2_E_)', 'GAL(1_E_)'], [53.99, 53.27])","(['2.E', '1.E'], ['1C4', '4C1'])"
1qot.pdb,LFucpa1-2DGalpb1-4DGlcpb1-ROH,FUC(3_G_)-GAL(2_G_)-GLC(1_G_),G FUC 3 C2 C1 GAL 2 O2 C2,G FUC 3 C1 GAL 2 O2 C2 C3,114.231,227.934,"(['FUC(3_G_)', 'GAL(2_G_)'], [54.15, 53.22])","(['3.G', '2.G'], ['1C4', '4C1'])"
1qot.pdb,LFucpa1-2DGalpb1-ROH,FUC(2_F_)-GAL(1_F_),F FUC 2 C2 C1 GAL 1 O2 C2,F FUC 2 C1 GAL 1 O2 C2 C3,114.359,228.398,"(['FUC(2_F_)', 'GAL(1_F_)'], [53.89, 53.21])","(['2.F', '1.F'], ['1C4', '4C1'])"
1qot.pdb,LFucpa1-2DGalpb1-ROH,FUC(2_H_)-GAL(1_H_),H FUC 2 C2 C1 GAL 1 O2 C2,H FUC 2 C1 GAL 1 O2 C2 C3,114.318,228.261,"(['FUC(2_H_)', 'GAL(1_H_)'], [53.67, 53.15])","(['2.H', '1.H'], ['1C4', '4C1'])"
7jhz.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3DGalpb1-ROH,FUC(5_E_)-[FUC(4_E_)-GAL(3_E_)]-NAG(2_E_)-GAL(1_E_),E FUC 4 C2 C1 GAL 3 O2 C2,E FUC 4 C1 GAL 3 O2 C2 C3,163.754,253.998,"(['FUC(4_E_)', 'GAL(3_E_)'], [31.69, 32.72])","(['4.E', '3.E'], ['1C4', '4C1'])"
7jhz.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3DGalpb1-C6O6,FUC(6_F_)-[FUC(5_F_)-GAL(4_F_)]-NAG(3_F_)-GAL(2_F_)-BGC(1_F_),F FUC 5 C2 C1 GAL 4 O2 C2,F FUC 5 C1 GAL 4 O2 C2 C3,162.478,252.809,"(['FUC(5_F_)', 'GAL(4_F_)'], [39.77, 31.78])","(['5.F', '4.F'], ['1C4', '4C1'])"
3wg4.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4DGlcpNAcb1-ROH,A2G(4_C_)-[FUC(3_C_)]-GAL(2_C_)-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,179.41,261.2534,"(['FUC(3_C_)', 'GAL(2_C_)'], [22.73, 16.12])","(['3.C', '2.C'], ['1C4', '4C1'])"
3wg4.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4DGlcpNAcb1-ROH,A2G(4_D_)-[FUC(3_D_)]-GAL(2_D_)-NAG(1_D_),D FUC 3 C2 C1 GAL 2 O2 C2,D FUC 3 C1 GAL 2 O2 C2 C3,177.922,264.7308,"(['FUC(3_D_)', 'GAL(2_D_)'], [28.01, 18.08])","(['3.D', '2.D'], ['1C4', '4C1'])"
5elf.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpa1-ROH,A2G(4_P_)-[FUC(3_P_)]-GAL(2_P_)-[FUC(5_P_)]-GLC(1_P_),P FUC 3 C2 C1 GAL 2 O2 C2,P FUC 3 C1 GAL 2 O2 C2 C3,182.018,264.8978,"(['FUC(3_P_)', 'GAL(2_P_)'], [31.03, 21.14])","(['3.P', '2.P'], ['1C4', '4C1'])"
5elf.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpa1-ROH,A2G(4_M_)-[FUC(3_M_)]-GAL(2_M_)-[FUC(5_M_)]-GLC(1_M_),M FUC 3 C2 C1 GAL 2 O2 C2,M FUC 3 C1 GAL 2 O2 C2 C3,165.155,263.80150000000003,"(['FUC(3_M_)', 'GAL(2_M_)'], [41.02, 41.81])","(['3.M', '2.M'], ['1C4', '4C1'])"
5elf.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_N_)-[FUC(3_N_)]-GAL(2_N_)-[FUC(5_N_)]-BGC(1_N_),N FUC 3 C2 C1 GAL 2 O2 C2,N FUC 3 C1 GAL 2 O2 C2 C3,164.143,269.098,"(['FUC(3_N_)', 'GAL(2_N_)'], [30.32, 26.9])","(['3.N', '2.N'], ['1C4', '4C1'])"
5elf.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpa1-ROH,A2G(4_K_)-[FUC(3_K_)]-GAL(2_K_)-[FUC(5_K_)]-GLC(1_K_),K FUC 3 C2 C1 GAL 2 O2 C2,K FUC 3 C1 GAL 2 O2 C2 C3,171.063,260.3208,"(['FUC(3_K_)', 'GAL(2_K_)'], [39.46, 39.65])","(['3.K', '2.K'], ['1C4', '4C1'])"
6k2o.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpx1-,FUC(4_B_)-GAL(3_B_)-NAG(2_B_)-GAL(1_B_),B FUC 4 C2 C1 GAL 3 O2 C2,B FUC 4 C1 GAL 3 O2 C2 C3,170.399,259.968,"(['FUC(4_B_)', 'GAL(3_B_)'], [73.25, 66.52])","(['4.B', '3.B'], ['1C4', '4C1'])"
1zj3.pdb,LFucpa1-2DGalpb1-4DGlcpNAcb1-ROH,FUC(3_B_)-GAL(2_B_)-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,176.388,267.154,"(['FUC(3_B_)', 'GAL(2_B_)'], [37.81, 34.07])","(['3.B', '2.B'], ['1C4', '4C1'])"
3p5g.pdb,LFucpa1-2[DGalpa1-3]DGalpb1-ROH,GLA(3_E_)-[FUC(2_E_)]-GAL(1_E_),E FUC 2 C2 C1 GAL 1 O2 C2,E FUC 2 C1 GAL 1 O2 C2 C3,176.796,272.7593,"(['FUC(2_E_)', 'GAL(1_E_)'], [22.62, 42.51])","(['2.E', '1.E'], ['1C4', '4C1'])"
5f7n.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-3[LFucpa1-4]DGlcpNAcb1-ROH,FUC(5_E_)-[A2G(4_E_)-[FUC(3_E_)]-GAL(2_E_)]-NAG(1_E_),E FUC 3 C2 C1 GAL 2 O2 C2,E FUC 3 C1 GAL 2 O2 C2 C3,165.509,267.0076,"(['FUC(3_E_)', 'GAL(2_E_)'], [35.76, 43.27])","(['3.E', '2.E'], ['1C4', '4C1'])"
5f7n.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-3[LFucpa1-4]DGlcpNAcb1-ROH,FUC(5_F_)-[A2G(4_F_)-[FUC(3_F_)]-GAL(2_F_)]-NAG(1_F_),F FUC 3 C2 C1 GAL 2 O2 C2,F FUC 3 C1 GAL 2 O2 C2 C3,172.51,262.5353,"(['FUC(3_F_)', 'GAL(2_F_)'], [42.74, 42.59])","(['3.F', '2.F'], ['1C4', '4C1'])"
6h72.pdb,LFucpa1-2DGalpb1-4DGlcpa1-ROH,FUC(3_E_)-GAL(2_E_)-GLC(1_E_),E FUC 3 C2 C1 GAL 2 O2 C2,E FUC 3 C1 GAL 2 O2 C2 C3,155.093,256.33299999999997,"(['FUC(3_E_)', 'GAL(2_E_)'], [34.35, 38.24])","(['3.E', '2.E'], ['1C4', '4C1'])"
6h72.pdb,LFucpa1-2DGalpb1-4DGlcpa1-ROH,FUC(3_F_)-GAL(2_F_)-GLC(1_F_),F FUC 3 C2 C1 GAL 2 O2 C2,F FUC 3 C1 GAL 2 O2 C2 C3,152.474,252.799,"(['FUC(3_F_)', 'GAL(2_F_)'], [35.82, 39.46])","(['3.F', '2.F'], ['1C4', '4C1'])"
3lek.pdb,LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAca1-ROH,FUC(4_B_)-[FUC(3_B_)-GAL(2_B_)]-NDG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,170.492,257.209,"(['FUC(3_B_)', 'GAL(2_B_)'], [27.35, 36.78])","(['3.B', '2.B'], ['1C4', '4C1'])"
2j1t.pdb,LFucpa1-2DGalpb1-4[LFucpa1-3]DGlcpNAcb1-ROH,FUC(3_C_)-GAL(2_C_)-[FUC(4_C_)]-NAG(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,157.756,258.666,"(['FUC(3_C_)', 'GAL(2_C_)'], [22.31, 26.32])","(['3.C', '2.C'], ['1C4', '4C1'])"
2o2l.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_B_)-[FUC(3_B_)]-GAL(2_B_)-[FUC(5_B_)]-BGC(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,165.718,268.9395,"(['FUC(3_B_)', 'GAL(2_B_)'], [21.32, 28.5])","(['3.B', '2.B'], ['1C4', '4C1'])"
2o2l.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_P_)-[FUC(3_P_)]-GAL(2_P_)-[FUC(5_P_)]-BGC(1_P_),P FUC 3 C2 C1 GAL 2 O2 C2,P FUC 3 C1 GAL 2 O2 C2 C3,156.479,262.52,"(['FUC(3_P_)', 'GAL(2_P_)'], [12.1, 21.71])","(['3.P', '2.P'], ['1C4', '4C1'])"
2o2l.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_T_)-[FUC(3_T_)]-GAL(2_T_)-[FUC(5_T_)]-BGC(1_T_),T FUC 3 C2 C1 GAL 2 O2 C2,T FUC 3 C1 GAL 2 O2 C2 C3,163.153,262.2105,"(['FUC(3_T_)', 'GAL(2_T_)'], [19.93, 26.84])","(['3.T', '2.T'], ['1C4', '4C1'])"
2o2l.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_S_)-[FUC(3_S_)]-GAL(2_S_)-[FUC(5_S_)]-BGC(1_S_),S FUC 3 C2 C1 GAL 2 O2 C2,S FUC 3 C1 GAL 2 O2 C2 C3,164.825,268.2211,"(['FUC(3_S_)', 'GAL(2_S_)'], [19.52, 18.63])","(['3.S', '2.S'], ['1C4', '4C1'])"
2o2l.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_R_)-[FUC(3_R_)]-GAL(2_R_)-[FUC(5_R_)]-BGC(1_R_),R FUC 3 C2 C1 GAL 2 O2 C2,R FUC 3 C1 GAL 2 O2 C2 C3,170.399,261.0298,"(['FUC(3_R_)', 'GAL(2_R_)'], [15.99, 19.01])","(['3.R', '2.R'], ['1C4', '4C1'])"
2o2l.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_C_)-[FUC(3_C_)]-GAL(2_C_)-[FUC(5_C_)]-BGC(1_C_),C FUC 3 C2 C1 GAL 2 O2 C2,C FUC 3 C1 GAL 2 O2 C2 C3,169.529,265.5741,"(['FUC(3_C_)', 'GAL(2_C_)'], [16.06, 18.87])","(['3.C', '2.C'], ['1C4', '4C1'])"
2o2l.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_Q_)-[FUC(3_Q_)]-GAL(2_Q_)-[FUC(5_Q_)]-BGC(1_Q_),Q FUC 3 C2 C1 GAL 2 O2 C2,Q FUC 3 C1 GAL 2 O2 C2 C3,164.945,268.0242,"(['FUC(3_Q_)', 'GAL(2_Q_)'], [23.76, 31.19])","(['3.Q', '2.Q'], ['1C4', '4C1'])"
2o2l.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_O_)-[FUC(3_O_)]-GAL(2_O_)-[FUC(5_O_)]-BGC(1_O_),O FUC 3 C2 C1 GAL 2 O2 C2,O FUC 3 C1 GAL 2 O2 C2 C3,172.491,266.6412,"(['FUC(3_O_)', 'GAL(2_O_)'], [18.99, 26.11])","(['3.O', '2.O'], ['1C4', '4C1'])"
2o2l.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_N_)-[FUC(3_N_)]-GAL(2_N_)-[FUC(5_N_)]-BGC(1_N_),N FUC 3 C2 C1 GAL 2 O2 C2,N FUC 3 C1 GAL 2 O2 C2 C3,168.208,266.39390000000003,"(['FUC(3_N_)', 'GAL(2_N_)'], [19.79, 26.81])","(['3.N', '2.N'], ['1C4', '4C1'])"
2o2l.pdb,LFucpa1-2[DGalpNAca1-3]DGalpb1-4[LFucpa1-3]DGlcpb1-ROH,A2G(4_A_)-[FUC(3_A_)]-GAL(2_A_)-[FUC(5_A_)]-BGC(1_A_),A FUC 3 C2 C1 GAL 2 O2 C2,A FUC 3 C1 GAL 2 O2 C2 C3,178.378,259.873,"(['FUC(3_A_)', 'GAL(2_A_)'], [17.72, 26.67])","(['3.A', '2.A'], ['1C4', '4C1'])"
4d6f.pdb,LFucpa1-2DGalpb1-3DGlcpNAcb1-ROH,FUC(3_B_)-GAL(2_B_)-NAG(1_B_),B FUC 3 C2 C1 GAL 2 O2 C2,B FUC 3 C1 GAL 2 O2 C2 C3,169.097,253.186,"(['FUC(3_B_)', 'GAL(2_B_)'], [11.69, 11.84])","(['3.B', '2.B'], ['1C4', '-'])"
7yqg.pdb,LFucpa1-2DGalpb1-ROH,FUC(2_C_)-GAL(1_C_),C FUC 2 C2 C1 GAL 1 O2 C2,C FUC 2 C1 GAL 1 O2 C2 C3,169.228,238.678,"(['FUC(2_C_)', 'GAL(1_C_)'], [22.56, 48.52])","(['2.C', '1.C'], ['1C4', '4C1'])"
7yqg.pdb,LFucpa1-2DGalpb1-ROH,FUC(2_H_)-GAL(1_H_),H FUC 2 C2 C1 GAL 1 O2 C2,H FUC 2 C1 GAL 1 O2 C2 C3,159.868,240.228,"(['FUC(2_H_)', 'GAL(1_H_)'], [24.31, 48.86])","(['2.H', '1.H'], ['1C4', '4C1'])"
