pdb,phi site,psi site,phi,psi
6jln.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,225.184,127.246
6jln.pdb,e DGD 101 C2E C1E O5D C6D,e DGD 101 C1E O5D C6D C5D,282.0253,143.839
6jln.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,194.949,211.832
6jln.pdb,c DGD 519 C2E C1E O5D C6D,c DGD 519 C1E O5D C6D C5D,220.072,123.017
6jln.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,189.979,171.634
6jln.pdb,c DGD 520 C2E C1E O5D C6D,c DGD 520 C1E O5D C6D C5D,231.044,270.64570000000003
6jln.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,197.398,161.422
6jln.pdb,c DGD 521 C2E C1E O5D C6D,c DGD 521 C1E O5D C6D C5D,196.06,215.852
6jln.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,230.623,269.3498
7d1t.pdb,c DGD 518 C2E C1E O5D C6D,c DGD 518 C1E O5D C6D C5D,227.796,278.624
7d1t.pdb,h DGD 101 C2E C1E O5D C6D,h DGD 101 C1E O5D C6D C5D,201.03,170.223
7d1t.pdb,H DGD 101 C2E C1E O5D C6D,H DGD 101 C1E O5D C6D C5D,201.001,170.248
7d1t.pdb,C DGD 519 C2E C1E O5D C6D,C DGD 519 C1E O5D C6D C5D,200.223,208.598
7d1t.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,209.43,127.528
7d1t.pdb,c DGD 519 C2E C1E O5D C6D,c DGD 519 C1E O5D C6D C5D,200.18,208.573
7d1t.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,227.796,278.624
7d1t.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,209.438,127.554
6ly5.pdb,b DGD 849 C2E C1E O5D C6D,b DGD 849 C1E O5D C6D C5D,196.135,214.25
6ly5.pdb,L DGD 302 C2E C1E O5D C6D,L DGD 302 C1E O5D C6D C5D,79.6962,112.204
6ly5.pdb,C DGD 215 C2E C1E O5D C6D,C DGD 215 C1E O5D C6D C5D,197.028,217.484
8f4g.pdb,h DGD 103 C2E C1E O5D C6D,h DGD 103 C1E O5D C6D C5D,205.956,171.615
8f4g.pdb,c DGD 518 C2E C1E O5D C6D,c DGD 518 C1E O5D C6D C5D,197.069,204.882
8f4g.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,216.308,117.271
8f4g.pdb,A DGD 617 C2E C1E O5D C6D,A DGD 617 C1E O5D C6D C5D,217.27,206.09
8f4g.pdb,c DGD 516 C2E C1E O5D C6D,c DGD 516 C1E O5D C6D C5D,216.862,123.179
8f4g.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,227.646,277.9338
8f4g.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,187.773,205.991
8f4g.pdb,H DGD 103 C2E C1E O5D C6D,H DGD 103 C1E O5D C6D C5D,190.989,178.115
8f4g.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,229.188,269.4661
7czl.pdb,a DGD 5411 C2E C1E O5D C6,a DGD 5411 C1E O5D C6D C5,276.1386,152.608
7czl.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,121.033,263.80629999999996
7czl.pdb,h DGD 5102 C2E C1E O5D C6,h DGD 5102 C1E O5D C6D C5,251.708,163.054
7czl.pdb,c DGD 5515 C2E C1E O5D C6,c DGD 5515 C1E O5D C6D C5,145.561,153.76
7czl.pdb,C DGD 519 C2E C1E O5D C6D,C DGD 519 C1E O5D C6D C5D,276.0727,152.611
7czl.pdb,c DGD 5516 C2E C1E O5D C6,c DGD 5516 C1E O5D C6D C5,120.986,263.8632
7czl.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,251.69799999999998,163.06
7czl.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,145.571,153.746
8f4c.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,192.27,174.925
8f4c.pdb,c DGD 516 C2E C1E O5D C6D,c DGD 516 C1E O5D C6D C5D,229.222,272.9404
8f4c.pdb,A DGD 616 C2E C1E O5D C6D,A DGD 616 C1E O5D C6D C5D,204.238,218.303
8f4c.pdb,c DGD 515 C2E C1E O5D C6D,c DGD 515 C1E O5D C6D C5D,212.524,118.427
8f4c.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,192.992,210.16
8f4c.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,228.126,275.5394
8f4c.pdb,C DGD 515 C2E C1E O5D C6D,C DGD 515 C1E O5D C6D C5D,214.515,118.565
8f4c.pdb,h DGD 101 C2E C1E O5D C6D,h DGD 101 C1E O5D C6D C5D,202.967,168.539
8f4c.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,193.381,206.698
3kzi.pdb,C DGD 493 C2E C1E O5D C6D,C DGD 493 C1E O5D C6D C5D,155.643,158.343
3kzi.pdb,A DGD 375 C2E C1E O5D C6D,A DGD 375 C1E O5D C6D C5D,191.878,181.435
3kzi.pdb,B DGD 533 C2E C1E O5D C6D,B DGD 533 C1E O5D C6D C5D,176.065,167.565
3kzi.pdb,B DGD 528 C2E C1E O5D C6D,B DGD 528 C1E O5D C6D C5D,165.225,152.861
3kzi.pdb,C DGD 491 C2E C1E O5D C6D,C DGD 491 C1E O5D C6D C5D,171.592,166.666
3kzi.pdb,C DGD 492 C2E C1E O5D C6D,C DGD 492 C1E O5D C6D C5D,167.149,158.273
3kzi.pdb,C DGD 474 C2E C1E O5D C6D,C DGD 474 C1E O5D C6D C5D,169.513,165.77
3kzi.pdb,D DGD 362 C2E C1E O5D C6D,D DGD 362 C1E O5D C6D C5D,172.287,172.235
6tjv.pdb,A DGD 501 C2E C1E O5D C6D,A DGD 501 C1E O5D C6D C5D,170.925,259.649
6tjv.pdb,L DGD 401 C2E C1E O5D C6D,L DGD 401 C1E O5D C6D C5D,278.9664,262.8513
8f4h.pdb,C DGD 515 C2E C1E O5D C6D,C DGD 515 C1E O5D C6D C5D,211.739,119.594
8f4h.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,216.188,121.342
8f4h.pdb,A DGD 619 C2E C1E O5D C6D,A DGD 619 C1E O5D C6D C5D,199.933,208.375
8f4h.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,192.687,205.498
8f4h.pdb,H DGD 101 C2E C1E O5D C6D,H DGD 101 C1E O5D C6D C5D,185.615,181.866
8f4h.pdb,h DGD 103 C2E C1E O5D C6D,h DGD 103 C1E O5D C6D C5D,213.683,165.917
8f4h.pdb,c DGD 518 C2E C1E O5D C6D,c DGD 518 C1E O5D C6D C5D,228.841,271.0695
8f4h.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,225.499,277.2333
8f4h.pdb,c DGD 519 C2E C1E O5D C6D,c DGD 519 C1E O5D C6D C5D,199.865,210.915
7dxh.pdb,a DGD 406 C2E C1E O5D C6D,a DGD 406 C1E O5D C6D C5D,235.591,174.047
7dxh.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,206.484,164.48
7dxh.pdb,h DGD 104 C2E C1E O5D C6D,h DGD 104 C1E O5D C6D C5D,191.377,171.83
7dxh.pdb,c DGD 516 C2E C1E O5D C6D,c DGD 516 C1E O5D C6D C5D,184.311,172.723
7dz7.pdb,B DGD 850 C2E C1E O5D C6D,B DGD 850 C1E O5D C6D C5D,193.032,194.808
7n8o.pdb,H DGD 103 C2E C1E O5D C6D,H DGD 103 C1E O5D C6D C5D,190.724,167.462
7n8o.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,220.154,280.26300000000003
7n8o.pdb,c DGD 516 C2E C1E O5D C6D,c DGD 516 C1E O5D C6D C5D,213.306,121.515
7n8o.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,220.148,280.2797
7n8o.pdb,h DGD 103 C2E C1E O5D C6D,h DGD 103 C1E O5D C6D C5D,190.674,167.452
7n8o.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,191.739,207.255
7n8o.pdb,c DGD 518 C2E C1E O5D C6D,c DGD 518 C1E O5D C6D C5D,191.788,207.299
7n8o.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,213.272,121.568
4ixq.pdb,d DGD 408 C2E C1E O5D C6D,d DGD 408 C1E O5D C6D C5D,201.09,179.774
4ixq.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,212.817,200.747
4ixq.pdb,c DGD 518 C2E C1E O5D C6D,c DGD 518 C1E O5D C6D C5D,231.608,121.139
4ixq.pdb,A DGD 411 C2E C1E O5D C6D,A DGD 411 C1E O5D C6D C5D,216.716,136.917
4ixq.pdb,B DGD 621 C2E C1E O5D C6D,B DGD 621 C1E O5D C6D C5D,253.047,163.832
4ixq.pdb,a DGD 413 C2E C1E O5D C6D,a DGD 413 C1E O5D C6D C5D,220.423,135.186
4ixq.pdb,b DGD 602 C2E C1E O5D C6D,b DGD 602 C1E O5D C6D C5D,250.34199999999998,225.688
4ixq.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,242.561,251.668
4ixq.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,241.559,250.965
4ixq.pdb,b DGD 622 C2E C1E O5D C6D,b DGD 622 C1E O5D C6D C5D,254.851,164.487
4ixq.pdb,c DGD 519 C2E C1E O5D C6D,c DGD 519 C1E O5D C6D C5D,210.761,203.833
4ixq.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,228.896,124.122
4ixq.pdb,B DGD 626 C2E C1E O5D C6D,B DGD 626 C1E O5D C6D C5D,250.37099999999998,226.705
4ixq.pdb,D DGD 410 C2E C1E O5D C6D,D DGD 410 C1E O5D C6D C5D,202.267,178.632
6zxs.pdb,B DGD 855 C2E C1E O5D C6D,B DGD 855 C1E O5D C6D C5D,205.654,212.497
6zxs.pdb,F DGD 309 C2E C1E O5D C6D,F DGD 309 C1E O5D C6D C5D,177.6,104.651
6zxs.pdb,2 DGD 327 C2E C1E O5D C6D,2 DGD 327 C1E O5D C6D C5D,182.336,130.124
6zxs.pdb,J DGD 1106 C2E C1E O5D C6,J DGD 1106 C1E O5D C6D C5,63.6301,165.016
5zgh.pdb,B DGD 850 C2E C1E O5D C6D,B DGD 850 C1E O5D C6D C5D,200.399,237.21800000000002
7eda.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,221.235,202.222
7eda.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,231.126,259.73199999999997
7eda.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,236.11599999999999,133.082
7eda.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,201.833,173.986
6sl5.pdb,B DGD 5002 C2E C1E O5D C6,B DGD 5002 C1E O5D C6D C5,203.296,249.61
6sl5.pdb,3 DGD 805 C2E C1E O5D C6D,3 DGD 805 C1E O5D C6D C5D,186.914,69.71
6sl5.pdb,3 DGD 804 C2E C1E O5D C6D,3 DGD 804 C1E O5D C6D C5D,298.4357,274.6344
6sl5.pdb,2 DGD 806 C2E C1E O5D C6D,2 DGD 806 C1E O5D C6D C5D,298.7164,268.328
7xqp.pdb,B DGD 847 C2E C1E O5D C6D,B DGD 847 C1E O5D C6D C5D,202.313,237.031
5xnm.pdb,C DGD 520 C2E C1E O5D C6D,C DGD 520 C1E O5D C6D C5D,225.269,226.551
5xnm.pdb,b DGD 626 C2E C1E O5D C6D,b DGD 626 C1E O5D C6D C5D,214.299,204.23
5xnm.pdb,c DGD 518 C2E C1E O5D C6D,c DGD 518 C1E O5D C6D C5D,216.595,124.671
5xnm.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,226.223,173.576
5xnm.pdb,C DGD 519 C2E C1E O5D C6D,C DGD 519 C1E O5D C6D C5D,232.615,265.3143
5xnm.pdb,c DGD 519 C2E C1E O5D C6D,c DGD 519 C1E O5D C6D C5D,232.631,265.3078
5xnm.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,226.237,173.59
5xnm.pdb,c DGD 520 C2E C1E O5D C6D,c DGD 520 C1E O5D C6D C5D,225.236,226.563
5xnm.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,216.583,124.637
5xnm.pdb,B DGD 626 C2E C1E O5D C6D,B DGD 626 C1E O5D C6D C5D,214.33,204.248
5kai.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,229.191,265.5242
5kai.pdb,C DGD 519 C2E C1E O5D C6D,C DGD 519 C1E O5D C6D C5D,207.354,204.341
5kai.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,239.382,259.64
5kai.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,204.452,166.867
5kai.pdb,c DGD 516 C2E C1E O5D C6D,c DGD 516 C1E O5D C6D C5D,208.693,128.59
5kai.pdb,c DGD 518 C2E C1E O5D C6D,c DGD 518 C1E O5D C6D C5D,206.914,204.184
5kai.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,206.571,131.119
5kai.pdb,H DGD 103 C2E C1E O5D C6D,H DGD 103 C1E O5D C6D C5D,209.072,174.575
8gn0.pdb,c DGD 518 C2E C1E O5D C6D,c DGD 518 C1E O5D C6D C5D,217.522,123.794
8gn0.pdb,c DGD 519 C2E C1E O5D C6D,c DGD 519 C1E O5D C6D C5D,222.457,274.8932
8gn0.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,220.517,281.7273
8gn0.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,197.545,169.795
8gn0.pdb,c DGD 520 C2E C1E O5D C6D,c DGD 520 C1E O5D C6D C5D,194.799,206.75
8gn0.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,220.047,117.605
8gn0.pdb,C DGD 519 C2E C1E O5D C6D,C DGD 519 C1E O5D C6D C5D,206.15,206.558
8gn0.pdb,H DGD 103 C2E C1E O5D C6D,H DGD 103 C1E O5D C6D C5D,194.746,171.5
7ymi.pdb,b DGD 625 C2E C1E O5D C6D,b DGD 625 C1E O5D C6D C5D,212.495,163.82
7ymi.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,196.491,148.157
7ymi.pdb,B DGD 624 C2E C1E O5D C6D,B DGD 624 C1E O5D C6D C5D,212.47,163.824
7ymi.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,196.491,148.157
5ws6.pdb,c DGD 520 C2E C1E O5D C6D,c DGD 520 C1E O5D C6D C5D,197.169,202.315
5ws6.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,196.281,166.502
5ws6.pdb,C DGD 519 C2E C1E O5D C6D,C DGD 519 C1E O5D C6D C5D,186.34,209.315
5ws6.pdb,c DGD 519 C2E C1E O5D C6D,c DGD 519 C1E O5D C6D C5D,225.242,271.6954
5ws6.pdb,h DGD 103 C2E C1E O5D C6D,h DGD 103 C1E O5D C6D C5D,195.116,161.648
5ws6.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,221.154,127.479
5ws6.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,227.212,272.551
5ws6.pdb,c DGD 518 C2E C1E O5D C6D,c DGD 518 C1E O5D C6D C5D,224.374,123.589
6jlp.pdb,c DGD 519 C2E C1E O5D C6D,c DGD 519 C1E O5D C6D C5D,226.484,126.704
6jlp.pdb,B DGD 632 C2E C1E O5D C6D,B DGD 632 C1E O5D C6D C5D,201.636,168.959
6jlp.pdb,c DGD 521 C2E C1E O5D C6D,c DGD 521 C1E O5D C6D C5D,201.997,209.278
6jlp.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,222.26,126.173
6jlp.pdb,d DGD 408 C2E C1E O5D C6D,d DGD 408 C1E O5D C6D C5D,287.7374,149.429
6jlp.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,195.254,165.216
6jlp.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,230.714,265.8936
6jlp.pdb,c DGD 520 C2E C1E O5D C6D,c DGD 520 C1E O5D C6D C5D,226.572,272.4834
6jlp.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,203.89,198.464
6jlj.pdb,c DGD 519 C2E C1E O5D C6D,c DGD 519 C1E O5D C6D C5D,218.329,122.739
6jlj.pdb,C DGD 519 C2E C1E O5D C6D,C DGD 519 C1E O5D C6D C5D,196.319,210.896
6jlj.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,229.63,266.8287
6jlj.pdb,e DGD 101 C2E C1E O5D C6D,e DGD 101 C1E O5D C6D C5D,278.8835,142.667
6jlj.pdb,c DGD 520 C2E C1E O5D C6D,c DGD 520 C1E O5D C6D C5D,227.82,275.3616
6jlj.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,220.895,127.282
6jlj.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,190.069,170.469
6jlj.pdb,c DGD 521 C2E C1E O5D C6D,c DGD 521 C1E O5D C6D C5D,185.705,213.703
6jlj.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,201.066,159.071
6jo5.pdb,B DGD 850 C2E C1E O5D C6D,B DGD 850 C1E O5D C6D C5D,206.501,177.716
5h2f.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,220.175,266.7472
5h2f.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,178.369,165.768
5h2f.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,210.425,117.279
5h2f.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,195.823,164.437
5h2f.pdb,C DGD 519 C2E C1E O5D C6D,C DGD 519 C1E O5D C6D C5D,183.342,210.597
5h2f.pdb,c DGD 917 C2E C1E O5D C6D,c DGD 917 C1E O5D C6D C5D,221.317,122.746
5h2f.pdb,c DGD 919 C2E C1E O5D C6D,c DGD 919 C1E O5D C6D C5D,190.965,207.142
5h2f.pdb,c DGD 918 C2E C1E O5D C6D,c DGD 918 C1E O5D C6D C5D,222.597,275.38509999999997
4tnk.pdb,A DGD 409 C2E C1E O5D C6D,A DGD 409 C1E O5D C6D C5D,218.696,128.873
4tnk.pdb,a DGD 408 C2E C1E O5D C6D,a DGD 408 C1E O5D C6D C5D,219.115,128.329
4tnk.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,202.867,200.761
4tnk.pdb,B DGD 620 C2E C1E O5D C6D,B DGD 620 C1E O5D C6D C5D,238.211,168.824
4tnk.pdb,c DGD 516 C2E C1E O5D C6D,c DGD 516 C1E O5D C6D C5D,218.295,114.808
4tnk.pdb,c DGD 515 C2E C1E O5D C6D,c DGD 515 C1E O5D C6D C5D,241.19,257.35
4tnk.pdb,D DGD 407 C2E C1E O5D C6D,D DGD 407 C1E O5D C6D C5D,229.486,192.36
4tnk.pdb,C DGD 514 C2E C1E O5D C6D,C DGD 514 C1E O5D C6D C5D,242.19400000000002,258.341
4tnk.pdb,b DGD 601 C2E C1E O5D C6D,b DGD 601 C1E O5D C6D C5D,265.381,222.038
4tnk.pdb,b DGD 625 C2E C1E O5D C6D,b DGD 625 C1E O5D C6D C5D,243.748,168.56
4tnk.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,203.16,200.877
4tnk.pdb,d DGD 410 C2E C1E O5D C6D,d DGD 410 C1E O5D C6D C5D,229.291,192.489
4tnk.pdb,B DGD 626 C2E C1E O5D C6D,B DGD 626 C1E O5D C6D C5D,265.4434,223.537
4tnk.pdb,C DGD 515 C2E C1E O5D C6D,C DGD 515 C1E O5D C6D C5D,219.758,116.505
4tni.pdb,a DGD 410 C2E C1E O5D C6D,a DGD 410 C1E O5D C6D C5D,217.541,129.377
4tni.pdb,b DGD 624 C2E C1E O5D C6D,b DGD 624 C1E O5D C6D C5D,240.108,168.82
4tni.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,218.609,116.769
4tni.pdb,D DGD 410 C2E C1E O5D C6D,D DGD 410 C1E O5D C6D C5D,229.244,193.561
4tni.pdb,c DGD 517 C2E C1E O5D C6D,c DGD 517 C1E O5D C6D C5D,204.153,201.564
4tni.pdb,B DGD 620 C2E C1E O5D C6D,B DGD 620 C1E O5D C6D C5D,239.876,168.93
4tni.pdb,c DGD 515 C2E C1E O5D C6D,c DGD 515 C1E O5D C6D C5D,240.72,257.04
4tni.pdb,B DGD 625 C2E C1E O5D C6D,B DGD 625 C1E O5D C6D C5D,266.14369999999997,225.466
4tni.pdb,c DGD 516 C2E C1E O5D C6D,c DGD 516 C1E O5D C6D C5D,218.262,118.715
4tni.pdb,A DGD 408 C2E C1E O5D C6D,A DGD 408 C1E O5D C6D C5D,217.763,129.46
4tni.pdb,b DGD 601 C2E C1E O5D C6D,b DGD 601 C1E O5D C6D C5D,266.1445,223.985
4tni.pdb,d DGD 410 C2E C1E O5D C6D,d DGD 410 C1E O5D C6D C5D,229.123,192.541
4tni.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,204.133,200.654
4tni.pdb,C DGD 515 C2E C1E O5D C6D,C DGD 515 C1E O5D C6D C5D,240.892,256.65999999999997
4pbu.pdb,j DGD 101 C2E C1E O5D C6D,j DGD 101 C1E O5D C6D C5D,188.492,209.636
4pbu.pdb,c DGD 916 C2E C1E O5D C6D,c DGD 916 C1E O5D C6D C5D,218.122,123.822
4pbu.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,189.873,162.926
4pbu.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,190.087,208.992
4pbu.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,221.812,277.3805
4pbu.pdb,D DGD 406 C2E C1E O5D C6D,D DGD 406 C1E O5D C6D C5D,259.171,155.642
4pbu.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,218.07,119.542
4pbu.pdb,c DGD 917 C2E C1E O5D C6D,c DGD 917 C1E O5D C6D C5D,221.158,274.38710000000003
4pbu.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,183.98,168.839
4pbu.pdb,d DGD 406 C2E C1E O5D C6D,d DGD 406 C1E O5D C6D C5D,252.71800000000002,151.452
5b5e.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,210.492,120.764
5b5e.pdb,c DGD 919 C2E C1E O5D C6D,c DGD 919 C1E O5D C6D C5D,190.025,208.837
5b5e.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,223.864,277.002
5b5e.pdb,H DGD 103 C2E C1E O5D C6D,H DGD 103 C1E O5D C6D C5D,185.577,166.59
5b5e.pdb,C DGD 519 C2E C1E O5D C6D,C DGD 519 C1E O5D C6D C5D,187.843,207.389
5b5e.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,191.872,166.812
5b5e.pdb,c DGD 917 C2E C1E O5D C6D,c DGD 917 C1E O5D C6D C5D,213.265,121.874
5b5e.pdb,c DGD 918 C2E C1E O5D C6D,c DGD 918 C1E O5D C6D C5D,219.233,281.2273
5xnl.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,199.877,177.849
5xnl.pdb,c DGD 518 C2E C1E O5D C6D,c DGD 518 C1E O5D C6D C5D,215.936,124.433
5xnl.pdb,c DGD 519 C2E C1E O5D C6D,c DGD 519 C1E O5D C6D C5D,233.042,267.1706
5xnl.pdb,C DGD 519 C2E C1E O5D C6D,C DGD 519 C1E O5D C6D C5D,233.027,267.19259999999997
5xnl.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,215.927,124.429
5xnl.pdb,C DGD 520 C2E C1E O5D C6D,C DGD 520 C1E O5D C6D C5D,209.602,214.484
5xnl.pdb,B DGD 626 C2E C1E O5D C6D,B DGD 626 C1E O5D C6D C5D,218.498,215.733
5xnl.pdb,c DGD 520 C2E C1E O5D C6D,c DGD 520 C1E O5D C6D C5D,209.552,214.452
5xnl.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,199.913,177.888
5xnl.pdb,b DGD 626 C2E C1E O5D C6D,b DGD 626 C1E O5D C6D C5D,218.523,215.745
4rku.pdb,B DGD 7101 C2E C1E O5D C6,B DGD 7101 C1E O5D C6D C5,213.261,217.864
6jlm.pdb,c DGD 918 C2E C1E O5D C6D,c DGD 918 C1E O5D C6D C5D,190.073,210.121
6jlm.pdb,h DGD 102 C2E C1E O5D C6D,h DGD 102 C1E O5D C6D C5D,207.699,158.01
6jlm.pdb,H DGD 102 C2E C1E O5D C6D,H DGD 102 C1E O5D C6D C5D,193.762,173.394
6jlm.pdb,C DGD 516 C2E C1E O5D C6D,C DGD 516 C1E O5D C6D C5D,218.067,123.721
6jlm.pdb,e DGD 101 C2E C1E O5D C6D,e DGD 101 C1E O5D C6D C5D,278.58,145.599
6jlm.pdb,c DGD 917 C2E C1E O5D C6D,c DGD 917 C1E O5D C6D C5D,226.379,274.6739
6jlm.pdb,C DGD 518 C2E C1E O5D C6D,C DGD 518 C1E O5D C6D C5D,199.034,203.54
6jlm.pdb,c DGD 916 C2E C1E O5D C6D,c DGD 916 C1E O5D C6D C5D,222.619,120.832
6jlm.pdb,C DGD 517 C2E C1E O5D C6D,C DGD 517 C1E O5D C6D C5D,230.795,266.3133
3a0b.pdb,C DGD 1056 C2E C1E O5D C6,C DGD 1056 C1E O5D C6D C5,49.7031,198.996
3a0b.pdb,c DGD 6056 C2E C1E O5D C6,c DGD 6056 C1E O5D C6D C5,49.7585,198.985
3a0b.pdb,h DGD 6058 C2E C1E O5D C6,h DGD 6058 C1E O5D C6D C5,156.013,183.614
3a0b.pdb,C DGD 1055 C2E C1E O5D C6,C DGD 1055 C1E O5D C6D C5,191.471,97.8764
3a0b.pdb,c DGD 6055 C2E C1E O5D C6,c DGD 6055 C1E O5D C6D C5,191.43,97.9015
3a0b.pdb,C DGD 1057 C2E C1E O5D C6,C DGD 1057 C1E O5D C6D C5,223.833,204.664
3a0b.pdb,H DGD 1058 C2E C1E O5D C6,H DGD 1058 C1E O5D C6D C5,156.024,183.632
